year,count_date,fish_count,Species,Species_ID,count_location,count_location_ID
1984,8/1/84,12654,Sockeye,420,Crescent River,42
1983,7/1/83,12,Sockeye,420,Crescent River,42
1983,7/2/83,14,Sockeye,420,Crescent River,42
1983,7/3/83,28,Sockeye,420,Crescent River,42
1983,7/4/83,152,Sockeye,420,Crescent River,42
1983,7/5/83,1518,Sockeye,420,Crescent River,42
1983,7/6/83,2034,Sockeye,420,Crescent River,42
1983,7/7/83,2462,Sockeye,420,Crescent River,42
1983,7/8/83,2849,Sockeye,420,Crescent River,42
1983,7/9/83,1760,Sockeye,420,Crescent River,42
1983,7/10/83,1763,Sockeye,420,Crescent River,42
1983,7/11/83,2749,Sockeye,420,Crescent River,42
1983,7/12/83,3770,Sockeye,420,Crescent River,42
1983,7/13/83,5396,Sockeye,420,Crescent River,42
1983,7/14/83,6657,Sockeye,420,Crescent River,42
1983,7/15/83,4923,Sockeye,420,Crescent River,42
1983,7/16/83,3641,Sockeye,420,Crescent River,42
1983,7/17/83,2382,Sockeye,420,Crescent River,42
1983,7/18/83,3834,Sockeye,420,Crescent River,42
1983,7/19/83,5549,Sockeye,420,Crescent River,42
1983,7/20/83,5307,Sockeye,420,Crescent River,42
1983,7/21/83,4644,Sockeye,420,Crescent River,42
1983,7/22/83,3226,Sockeye,420,Crescent River,42
1983,7/23/83,2801,Sockeye,420,Crescent River,42
1983,7/24/83,2944,Sockeye,420,Crescent River,42
1983,7/25/83,2131,Sockeye,420,Crescent River,42
1983,7/26/83,2318,Sockeye,420,Crescent River,42
1983,7/27/83,2384,Sockeye,420,Crescent River,42
1983,7/28/83,1808,Sockeye,420,Crescent River,42
1983,7/29/83,2067,Sockeye,420,Crescent River,42
1983,7/30/83,3139,Sockeye,420,Crescent River,42
1983,7/31/83,2748,Sockeye,420,Crescent River,42
1983,8/1/83,5112,Sockeye,420,Crescent River,42
1982,7/1/82,14,Sockeye,420,Crescent River,42
1982,7/2/82,11,Sockeye,420,Crescent River,42
1982,7/3/82,20,Sockeye,420,Crescent River,42
1982,7/4/82,32,Sockeye,420,Crescent River,42
1982,7/5/82,27,Sockeye,420,Crescent River,42
1982,7/6/82,33,Sockeye,420,Crescent River,42
1982,7/7/82,139,Sockeye,420,Crescent River,42
1982,7/8/82,937,Sockeye,420,Crescent River,42
1982,7/9/82,2158,Sockeye,420,Crescent River,42
1982,7/10/82,2432,Sockeye,420,Crescent River,42
1982,7/11/82,1676,Sockeye,420,Crescent River,42
1982,7/12/82,1749,Sockeye,420,Crescent River,42
1982,7/13/82,1965,Sockeye,420,Crescent River,42
1982,7/14/82,1598,Sockeye,420,Crescent River,42
1982,7/15/82,1637,Sockeye,420,Crescent River,42
1982,7/16/82,801,Sockeye,420,Crescent River,42
1982,7/17/82,1635,Sockeye,420,Crescent River,42
1982,7/18/82,2448,Sockeye,420,Crescent River,42
1982,7/19/82,2913,Sockeye,420,Crescent River,42
1982,7/20/82,4888,Sockeye,420,Crescent River,42
1982,7/21/82,4310,Sockeye,420,Crescent River,42
1982,7/22/82,3122,Sockeye,420,Crescent River,42
1982,7/23/82,2962,Sockeye,420,Crescent River,42
1982,7/24/82,2864,Sockeye,420,Crescent River,42
1982,7/25/82,1661,Sockeye,420,Crescent River,42
1982,7/26/82,2266,Sockeye,420,Crescent River,42
1982,7/27/82,1914,Sockeye,420,Crescent River,42
1982,7/28/82,991,Sockeye,420,Crescent River,42
1982,7/29/82,882,Sockeye,420,Crescent River,42
1982,7/30/82,590,Sockeye,420,Crescent River,42
1982,7/31/82,416,Sockeye,420,Crescent River,42
1982,8/1/82,9866,Sockeye,420,Crescent River,42
1981,7/2/81,476,Sockeye,420,Crescent River,42
1981,7/3/81,1024,Sockeye,420,Crescent River,42
1981,7/4/81,1014,Sockeye,420,Crescent River,42
1981,7/5/81,908,Sockeye,420,Crescent River,42
1981,7/6/81,566,Sockeye,420,Crescent River,42
1981,7/7/81,850,Sockeye,420,Crescent River,42
1981,7/8/81,1309,Sockeye,420,Crescent River,42
1981,7/9/81,713,Sockeye,420,Crescent River,42
1981,7/10/81,550,Sockeye,420,Crescent River,42
1981,7/11/81,561,Sockeye,420,Crescent River,42
1981,7/12/81,366,Sockeye,420,Crescent River,42
1981,7/13/81,516,Sockeye,420,Crescent River,42
1981,7/14/81,796,Sockeye,420,Crescent River,42
1981,7/15/81,1313,Sockeye,420,Crescent River,42
1981,7/16/81,1839,Sockeye,420,Crescent River,42
1981,7/17/81,1496,Sockeye,420,Crescent River,42
1981,7/18/81,1613,Sockeye,420,Crescent River,42
1981,7/19/81,1986,Sockeye,420,Crescent River,42
1981,7/20/81,2418,Sockeye,420,Crescent River,42
1981,7/21/81,2369,Sockeye,420,Crescent River,42
1981,7/22/81,2213,Sockeye,420,Crescent River,42
1981,7/23/81,2114,Sockeye,420,Crescent River,42
1981,7/24/81,1946,Sockeye,420,Crescent River,42
1981,7/25/81,996,Sockeye,420,Crescent River,42
1981,7/26/81,570,Sockeye,420,Crescent River,42
1981,7/27/81,782,Sockeye,420,Crescent River,42
1981,7/28/81,684,Sockeye,420,Crescent River,42
1981,7/29/81,904,Sockeye,420,Crescent River,42
1981,7/30/81,946,Sockeye,420,Crescent River,42
1981,7/31/81,634,Sockeye,420,Crescent River,42
1981,8/1/81,449,Sockeye,420,Crescent River,42
1981,8/2/81,759,Sockeye,420,Crescent River,42
1981,8/3/81,818,Sockeye,420,Crescent River,42
1981,8/4/81,652,Sockeye,420,Crescent River,42
1981,8/5/81,703,Sockeye,420,Crescent River,42
1981,8/6/81,660,Sockeye,420,Crescent River,42
1981,8/7/81,590,Sockeye,420,Crescent River,42
1981,8/8/81,639,Sockeye,420,Crescent River,42
1981,8/9/81,377,Sockeye,420,Crescent River,42
1981,8/10/81,1094,Sockeye,420,Crescent River,42
1980,6/22/80,1,Sockeye,420,Crescent River,42
1980,6/23/80,1,Sockeye,420,Crescent River,42
1980,6/24/80,9,Sockeye,420,Crescent River,42
1980,6/25/80,2585,Sockeye,420,Crescent River,42
1980,6/26/80,5482,Sockeye,420,Crescent River,42
1980,6/27/80,3350,Sockeye,420,Crescent River,42
1980,6/28/80,524,Sockeye,420,Crescent River,42
1980,6/29/80,1260,Sockeye,420,Crescent River,42
1980,6/30/80,1439,Sockeye,420,Crescent River,42
1980,7/1/80,1311,Sockeye,420,Crescent River,42
1980,7/2/80,1575,Sockeye,420,Crescent River,42
1980,7/3/80,3162,Sockeye,420,Crescent River,42
1980,7/4/80,5327,Sockeye,420,Crescent River,42
1980,7/5/80,7595,Sockeye,420,Crescent River,42
1980,7/6/80,7730,Sockeye,420,Crescent River,42
1980,7/7/80,5942,Sockeye,420,Crescent River,42
1980,7/8/80,6855,Sockeye,420,Crescent River,42
1980,7/9/80,5034,Sockeye,420,Crescent River,42
1980,7/10/80,2651,Sockeye,420,Crescent River,42
1980,7/11/80,3688,Sockeye,420,Crescent River,42
1980,7/12/80,2649,Sockeye,420,Crescent River,42
1980,7/13/80,3269,Sockeye,420,Crescent River,42
1980,7/14/80,2270,Sockeye,420,Crescent River,42
1980,7/15/80,2368,Sockeye,420,Crescent River,42
1980,7/16/80,1737,Sockeye,420,Crescent River,42
1980,7/17/80,1996,Sockeye,420,Crescent River,42
1980,7/18/80,1646,Sockeye,420,Crescent River,42
1980,7/19/80,1557,Sockeye,420,Crescent River,42
1980,7/20/80,1646,Sockeye,420,Crescent River,42
1980,7/21/80,1108,Sockeye,420,Crescent River,42
1980,7/22/80,894,Sockeye,420,Crescent River,42
1980,7/23/80,639,Sockeye,420,Crescent River,42
1980,7/24/80,799,Sockeye,420,Crescent River,42
1980,7/25/80,943,Sockeye,420,Crescent River,42
1980,7/26/80,441,Sockeye,420,Crescent River,42
1980,7/27/80,375,Sockeye,420,Crescent River,42
1980,7/28/80,415,Sockeye,420,Crescent River,42
1980,7/29/80,414,Sockeye,420,Crescent River,42
1980,7/30/80,176,Sockeye,420,Crescent River,42
1979,6/29/79,10,Sockeye,420,Crescent River,42
1979,6/30/79,18,Sockeye,420,Crescent River,42
1979,7/1/79,284,Sockeye,420,Crescent River,42
1979,7/2/79,1884,Sockeye,420,Crescent River,42
1979,7/3/79,994,Sockeye,420,Crescent River,42
1979,7/4/79,1224,Sockeye,420,Crescent River,42
1979,7/5/79,694,Sockeye,420,Crescent River,42
1979,7/6/79,781,Sockeye,420,Crescent River,42
1979,7/7/79,918,Sockeye,420,Crescent River,42
1979,7/8/79,1091,Sockeye,420,Crescent River,42
1979,7/9/79,1369,Sockeye,420,Crescent River,42
1979,7/10/79,6519,Sockeye,420,Crescent River,42
1979,7/11/79,7408,Sockeye,420,Crescent River,42
1979,7/12/79,5122,Sockeye,420,Crescent River,42
1979,7/13/79,5885,Sockeye,420,Crescent River,42
1979,7/14/79,2495,Sockeye,420,Crescent River,42
1979,7/15/79,3327,Sockeye,420,Crescent River,42
1979,7/16/79,2238,Sockeye,420,Crescent River,42
1979,7/17/79,1990,Sockeye,420,Crescent River,42
1979,7/18/79,2322,Sockeye,420,Crescent River,42
1979,7/19/79,2950,Sockeye,420,Crescent River,42
1979,7/20/79,3313,Sockeye,420,Crescent River,42
1979,7/21/79,5487,Sockeye,420,Crescent River,42
1979,7/22/79,5053,Sockeye,420,Crescent River,42
1979,7/23/79,4093,Sockeye,420,Crescent River,42
1979,7/24/79,2460,Sockeye,420,Crescent River,42
1979,7/25/79,565,Sockeye,420,Crescent River,42
1979,7/26/79,524,Sockeye,420,Crescent River,42
1979,7/27/79,832,Sockeye,420,Crescent River,42
1979,7/28/79,1658,Sockeye,420,Crescent River,42
1979,7/29/79,1792,Sockeye,420,Crescent River,42
1979,7/30/79,2036,Sockeye,420,Crescent River,42
1979,7/31/79,1291,Sockeye,420,Crescent River,42
1979,8/1/79,1180,Sockeye,420,Crescent River,42
1979,8/2/79,970,Sockeye,420,Crescent River,42
1979,8/3/79,966,Sockeye,420,Crescent River,42
1979,8/4/79,538,Sockeye,420,Crescent River,42
1979,8/5/79,715,Sockeye,420,Crescent River,42
1979,8/6/79,692,Sockeye,420,Crescent River,42
1979,8/7/79,778,Sockeye,420,Crescent River,42
1979,8/8/79,725,Sockeye,420,Crescent River,42
1979,8/9/79,514,Sockeye,420,Crescent River,42
1979,8/10/79,381,Sockeye,420,Crescent River,42
1979,8/11/79,328,Sockeye,420,Crescent River,42
1979,8/12/79,240,Sockeye,420,Crescent River,42
2019,5/17/19,0,Chinook,410,Crooked Creek,15
2019,5/18/19,0,Chinook,410,Crooked Creek,15
2019,5/19/19,0,Chinook,410,Crooked Creek,15
2019,5/20/19,0,Chinook,410,Crooked Creek,15
2019,5/21/19,0,Chinook,410,Crooked Creek,15
2019,5/22/19,0,Chinook,410,Crooked Creek,15
2019,5/23/19,0,Chinook,410,Crooked Creek,15
2019,5/24/19,0,Chinook,410,Crooked Creek,15
2019,5/25/19,0,Chinook,410,Crooked Creek,15
2019,5/26/19,0,Chinook,410,Crooked Creek,15
2019,5/27/19,0,Chinook,410,Crooked Creek,15
2019,5/28/19,0,Chinook,410,Crooked Creek,15
2019,5/29/19,0,Chinook,410,Crooked Creek,15
2019,5/30/19,0,Chinook,410,Crooked Creek,15
2019,5/31/19,0,Chinook,410,Crooked Creek,15
2019,6/1/19,1,Chinook,410,Crooked Creek,15
2019,6/2/19,0,Chinook,410,Crooked Creek,15
2019,6/3/19,2,Chinook,410,Crooked Creek,15
2019,6/4/19,1,Chinook,410,Crooked Creek,15
2019,6/5/19,1,Chinook,410,Crooked Creek,15
2019,6/6/19,1,Chinook,410,Crooked Creek,15
2019,6/7/19,2,Chinook,410,Crooked Creek,15
2019,6/8/19,3,Chinook,410,Crooked Creek,15
2019,6/9/19,0,Chinook,410,Crooked Creek,15
2019,6/10/19,0,Chinook,410,Crooked Creek,15
2019,6/11/19,0,Chinook,410,Crooked Creek,15
2019,6/12/19,0,Chinook,410,Crooked Creek,15
2019,6/13/19,0,Chinook,410,Crooked Creek,15
2019,6/14/19,1,Chinook,410,Crooked Creek,15
2019,6/15/19,0,Chinook,410,Crooked Creek,15
2019,6/16/19,0,Chinook,410,Crooked Creek,15
2019,6/17/19,2,Chinook,410,Crooked Creek,15
2019,6/18/19,3,Chinook,410,Crooked Creek,15
2019,6/19/19,1,Chinook,410,Crooked Creek,15
2019,6/20/19,2,Chinook,410,Crooked Creek,15
2019,6/21/19,8,Chinook,410,Crooked Creek,15
2019,6/22/19,4,Chinook,410,Crooked Creek,15
2019,6/23/19,59,Chinook,410,Crooked Creek,15
2019,6/24/19,224,Chinook,410,Crooked Creek,15
2019,6/25/19,59,Chinook,410,Crooked Creek,15
2019,6/26/19,79,Chinook,410,Crooked Creek,15
2019,6/27/19,47,Chinook,410,Crooked Creek,15
2019,6/28/19,228,Chinook,410,Crooked Creek,15
2019,6/29/19,89,Chinook,410,Crooked Creek,15
2019,6/30/19,143,Chinook,410,Crooked Creek,15
2019,7/1/19,73,Chinook,410,Crooked Creek,15
2019,7/2/19,72,Chinook,410,Crooked Creek,15
2019,7/3/19,49,Chinook,410,Crooked Creek,15
2019,7/4/19,30,Chinook,410,Crooked Creek,15
2019,7/5/19,24,Chinook,410,Crooked Creek,15
2019,7/6/19,17,Chinook,410,Crooked Creek,15
2019,7/7/19,9,Chinook,410,Crooked Creek,15
2019,7/8/19,5,Chinook,410,Crooked Creek,15
2019,7/9/19,13,Chinook,410,Crooked Creek,15
2019,7/10/19,12,Chinook,410,Crooked Creek,15
2019,7/11/19,3,Chinook,410,Crooked Creek,15
2019,7/12/19,2,Chinook,410,Crooked Creek,15
2019,7/13/19,4,Chinook,410,Crooked Creek,15
2019,7/14/19,7,Chinook,410,Crooked Creek,15
2019,7/15/19,8,Chinook,410,Crooked Creek,15
2019,7/16/19,0,Chinook,410,Crooked Creek,15
2019,7/17/19,9,Chinook,410,Crooked Creek,15
2019,7/18/19,15,Chinook,410,Crooked Creek,15
2019,7/19/19,1,Chinook,410,Crooked Creek,15
2019,7/20/19,19,Chinook,410,Crooked Creek,15
2019,7/21/19,4,Chinook,410,Crooked Creek,15
2019,7/22/19,5,Chinook,410,Crooked Creek,15
2019,7/23/19,4,Chinook,410,Crooked Creek,15
2019,7/24/19,20,Chinook,410,Crooked Creek,15
2019,7/25/19,2,Chinook,410,Crooked Creek,15
2019,7/26/19,1,Chinook,410,Crooked Creek,15
2019,7/27/19,16,Chinook,410,Crooked Creek,15
2019,7/28/19,6,Chinook,410,Crooked Creek,15
2019,7/29/19,4,Chinook,410,Crooked Creek,15
2019,7/30/19,7,Chinook,410,Crooked Creek,15
2019,7/31/19,-1,Chinook,410,Crooked Creek,15
2019,8/1/19,-3,Chinook,410,Crooked Creek,15
2019,8/2/19,36,Chinook,410,Crooked Creek,15
2019,8/3/19,0,Chinook,410,Crooked Creek,15
2019,8/4/19,3,Chinook,410,Crooked Creek,15
2019,8/5/19,3,Chinook,410,Crooked Creek,15
2019,8/6/19,1,Chinook,410,Crooked Creek,15
2019,8/7/19,0,Chinook,410,Crooked Creek,15
2019,8/8/19,0,Chinook,410,Crooked Creek,15
2019,8/9/19,2,Chinook,410,Crooked Creek,15
2019,8/10/19,1,Chinook,410,Crooked Creek,15
2019,8/11/19,1,Chinook,410,Crooked Creek,15
2018,5/25/18,0,Chinook,410,Crooked Creek,15
2018,5/26/18,0,Chinook,410,Crooked Creek,15
2018,5/27/18,0,Chinook,410,Crooked Creek,15
2018,5/28/18,0,Chinook,410,Crooked Creek,15
2018,5/29/18,0,Chinook,410,Crooked Creek,15
2018,5/30/18,0,Chinook,410,Crooked Creek,15
2018,5/31/18,0,Chinook,410,Crooked Creek,15
2018,6/1/18,2,Chinook,410,Crooked Creek,15
2018,6/2/18,0,Chinook,410,Crooked Creek,15
2018,6/3/18,0,Chinook,410,Crooked Creek,15
2018,6/4/18,0,Chinook,410,Crooked Creek,15
2018,6/5/18,1,Chinook,410,Crooked Creek,15
2018,6/6/18,1,Chinook,410,Crooked Creek,15
2018,6/7/18,0,Chinook,410,Crooked Creek,15
2018,6/8/18,0,Chinook,410,Crooked Creek,15
2018,6/9/18,0,Chinook,410,Crooked Creek,15
2018,6/10/18,0,Chinook,410,Crooked Creek,15
2018,6/11/18,0,Chinook,410,Crooked Creek,15
2018,6/12/18,0,Chinook,410,Crooked Creek,15
2018,6/13/18,1,Chinook,410,Crooked Creek,15
2018,6/14/18,0,Chinook,410,Crooked Creek,15
2018,6/15/18,1,Chinook,410,Crooked Creek,15
2018,6/16/18,1,Chinook,410,Crooked Creek,15
2018,6/17/18,1,Chinook,410,Crooked Creek,15
2018,6/18/18,0,Chinook,410,Crooked Creek,15
2018,6/19/18,0,Chinook,410,Crooked Creek,15
2018,6/20/18,0,Chinook,410,Crooked Creek,15
2018,6/21/18,0,Chinook,410,Crooked Creek,15
2018,6/22/18,0,Chinook,410,Crooked Creek,15
2018,6/23/18,4,Chinook,410,Crooked Creek,15
2018,6/24/18,1,Chinook,410,Crooked Creek,15
2018,6/25/18,1,Chinook,410,Crooked Creek,15
2018,6/26/18,0,Chinook,410,Crooked Creek,15
2018,6/27/18,2,Chinook,410,Crooked Creek,15
2018,6/28/18,3,Chinook,410,Crooked Creek,15
2018,6/29/18,2,Chinook,410,Crooked Creek,15
2018,6/30/18,9,Chinook,410,Crooked Creek,15
2018,7/1/18,22,Chinook,410,Crooked Creek,15
2018,7/2/18,14,Chinook,410,Crooked Creek,15
2018,7/3/18,50,Chinook,410,Crooked Creek,15
2018,7/4/18,73,Chinook,410,Crooked Creek,15
2018,7/5/18,39,Chinook,410,Crooked Creek,15
2018,7/6/18,26,Chinook,410,Crooked Creek,15
2018,7/7/18,54,Chinook,410,Crooked Creek,15
2018,7/8/18,22,Chinook,410,Crooked Creek,15
2018,7/9/18,8,Chinook,410,Crooked Creek,15
2018,7/10/18,7,Chinook,410,Crooked Creek,15
2018,7/11/18,41,Chinook,410,Crooked Creek,15
2018,7/12/18,45,Chinook,410,Crooked Creek,15
2018,7/13/18,8,Chinook,410,Crooked Creek,15
2018,7/14/18,7,Chinook,410,Crooked Creek,15
2018,7/15/18,20,Chinook,410,Crooked Creek,15
2018,7/16/18,35,Chinook,410,Crooked Creek,15
2018,7/17/18,53,Chinook,410,Crooked Creek,15
2018,7/18/18,31,Chinook,410,Crooked Creek,15
2018,7/19/18,19,Chinook,410,Crooked Creek,15
2018,7/20/18,25,Chinook,410,Crooked Creek,15
2018,7/21/18,4,Chinook,410,Crooked Creek,15
2018,7/22/18,15,Chinook,410,Crooked Creek,15
2018,7/23/18,8,Chinook,410,Crooked Creek,15
2018,7/24/18,6,Chinook,410,Crooked Creek,15
2018,7/25/18,6,Chinook,410,Crooked Creek,15
2018,7/26/18,-1,Chinook,410,Crooked Creek,15
2018,7/27/18,6,Chinook,410,Crooked Creek,15
2018,7/28/18,8,Chinook,410,Crooked Creek,15
2018,7/29/18,6,Chinook,410,Crooked Creek,15
2018,7/30/18,6,Chinook,410,Crooked Creek,15
2018,7/31/18,5,Chinook,410,Crooked Creek,15
2018,8/1/18,3,Chinook,410,Crooked Creek,15
2018,8/2/18,0,Chinook,410,Crooked Creek,15
2018,8/3/18,12,Chinook,410,Crooked Creek,15
2018,8/4/18,1,Chinook,410,Crooked Creek,15
2018,8/5/18,-1,Chinook,410,Crooked Creek,15
2018,8/7/18,0,Chinook,410,Crooked Creek,15
2018,8/8/18,1,Chinook,410,Crooked Creek,15
2018,8/9/18,0,Chinook,410,Crooked Creek,15
2018,8/10/18,0,Chinook,410,Crooked Creek,15
2017,5/30/17,0,Chinook,410,Crooked Creek,15
2017,5/31/17,0,Chinook,410,Crooked Creek,15
2017,6/1/17,0,Chinook,410,Crooked Creek,15
2017,6/2/17,0,Chinook,410,Crooked Creek,15
2017,6/3/17,0,Chinook,410,Crooked Creek,15
2017,6/4/17,0,Chinook,410,Crooked Creek,15
2017,6/5/17,0,Chinook,410,Crooked Creek,15
2017,6/6/17,0,Chinook,410,Crooked Creek,15
2017,6/7/17,1,Chinook,410,Crooked Creek,15
2017,6/8/17,0,Chinook,410,Crooked Creek,15
2017,6/9/17,0,Chinook,410,Crooked Creek,15
2017,6/10/17,0,Chinook,410,Crooked Creek,15
2017,6/11/17,0,Chinook,410,Crooked Creek,15
2017,6/12/17,0,Chinook,410,Crooked Creek,15
2017,6/13/17,1,Chinook,410,Crooked Creek,15
2017,6/14/17,0,Chinook,410,Crooked Creek,15
2017,6/15/17,0,Chinook,410,Crooked Creek,15
2017,6/16/17,0,Chinook,410,Crooked Creek,15
2017,6/17/17,3,Chinook,410,Crooked Creek,15
2017,6/18/17,2,Chinook,410,Crooked Creek,15
2017,6/19/17,0,Chinook,410,Crooked Creek,15
2017,6/20/17,1,Chinook,410,Crooked Creek,15
2017,6/21/17,0,Chinook,410,Crooked Creek,15
2017,6/22/17,0,Chinook,410,Crooked Creek,15
2017,6/23/17,0,Chinook,410,Crooked Creek,15
2017,6/24/17,1,Chinook,410,Crooked Creek,15
2017,6/25/17,0,Chinook,410,Crooked Creek,15
2017,6/26/17,0,Chinook,410,Crooked Creek,15
2017,6/27/17,0,Chinook,410,Crooked Creek,15
2017,6/28/17,0,Chinook,410,Crooked Creek,15
2017,6/29/17,0,Chinook,410,Crooked Creek,15
2017,6/30/17,18,Chinook,410,Crooked Creek,15
2017,7/1/17,6,Chinook,410,Crooked Creek,15
2017,7/2/17,9,Chinook,410,Crooked Creek,15
2017,7/3/17,125,Chinook,410,Crooked Creek,15
2017,7/4/17,118,Chinook,410,Crooked Creek,15
2017,7/5/17,10,Chinook,410,Crooked Creek,15
2017,7/6/17,79,Chinook,410,Crooked Creek,15
2017,7/7/17,71,Chinook,410,Crooked Creek,15
2017,7/8/17,19,Chinook,410,Crooked Creek,15
2017,7/9/17,4,Chinook,410,Crooked Creek,15
2017,7/10/17,11,Chinook,410,Crooked Creek,15
2017,7/11/17,21,Chinook,410,Crooked Creek,15
2017,7/12/17,12,Chinook,410,Crooked Creek,15
2017,7/13/17,26,Chinook,410,Crooked Creek,15
2017,7/14/17,53,Chinook,410,Crooked Creek,15
2017,7/15/17,62,Chinook,410,Crooked Creek,15
2017,7/16/17,47,Chinook,410,Crooked Creek,15
2017,7/17/17,14,Chinook,410,Crooked Creek,15
2017,7/18/17,10,Chinook,410,Crooked Creek,15
2017,7/19/17,13,Chinook,410,Crooked Creek,15
2017,7/20/17,35,Chinook,410,Crooked Creek,15
2017,7/21/17,19,Chinook,410,Crooked Creek,15
2017,7/22/17,18,Chinook,410,Crooked Creek,15
2017,7/23/17,12,Chinook,410,Crooked Creek,15
2017,7/24/17,20,Chinook,410,Crooked Creek,15
2017,7/25/17,10,Chinook,410,Crooked Creek,15
2017,7/26/17,4,Chinook,410,Crooked Creek,15
2017,7/27/17,4,Chinook,410,Crooked Creek,15
2017,7/28/17,6,Chinook,410,Crooked Creek,15
2017,7/29/17,7,Chinook,410,Crooked Creek,15
2017,7/30/17,6,Chinook,410,Crooked Creek,15
2017,7/31/17,6,Chinook,410,Crooked Creek,15
2017,8/1/17,7,Chinook,410,Crooked Creek,15
2017,8/2/17,2,Chinook,410,Crooked Creek,15
2017,8/3/17,1,Chinook,410,Crooked Creek,15
2017,8/4/17,7,Chinook,410,Crooked Creek,15
2017,8/5/17,3,Chinook,410,Crooked Creek,15
2017,8/6/17,0,Chinook,410,Crooked Creek,15
2017,8/7/17,2,Chinook,410,Crooked Creek,15
2017,8/8/17,1,Chinook,410,Crooked Creek,15
2017,8/9/17,1,Chinook,410,Crooked Creek,15
2017,8/10/17,0,Chinook,410,Crooked Creek,15
2017,8/11/17,3,Chinook,410,Crooked Creek,15
2016,5/28/16,1,Chinook,410,Crooked Creek,15
2016,5/29/16,2,Chinook,410,Crooked Creek,15
2016,5/30/16,0,Chinook,410,Crooked Creek,15
2016,5/31/16,0,Chinook,410,Crooked Creek,15
2016,6/1/16,0,Chinook,410,Crooked Creek,15
2016,6/2/16,0,Chinook,410,Crooked Creek,15
2016,6/3/16,0,Chinook,410,Crooked Creek,15
2016,6/4/16,0,Chinook,410,Crooked Creek,15
2016,6/5/16,0,Chinook,410,Crooked Creek,15
2016,6/6/16,0,Chinook,410,Crooked Creek,15
2016,6/7/16,0,Chinook,410,Crooked Creek,15
2016,6/8/16,0,Chinook,410,Crooked Creek,15
2016,6/9/16,0,Chinook,410,Crooked Creek,15
2016,6/10/16,0,Chinook,410,Crooked Creek,15
2016,6/11/16,0,Chinook,410,Crooked Creek,15
2016,6/12/16,0,Chinook,410,Crooked Creek,15
2016,6/13/16,2,Chinook,410,Crooked Creek,15
2016,6/14/16,6,Chinook,410,Crooked Creek,15
2016,6/15/16,15,Chinook,410,Crooked Creek,15
2016,6/16/16,64,Chinook,410,Crooked Creek,15
2016,6/17/16,28,Chinook,410,Crooked Creek,15
2016,6/18/16,16,Chinook,410,Crooked Creek,15
2016,6/19/16,6,Chinook,410,Crooked Creek,15
2016,6/20/16,6,Chinook,410,Crooked Creek,15
2016,6/21/16,5,Chinook,410,Crooked Creek,15
2016,6/22/16,152,Chinook,410,Crooked Creek,15
2016,6/23/16,23,Chinook,410,Crooked Creek,15
2016,6/24/16,7,Chinook,410,Crooked Creek,15
2016,6/25/16,11,Chinook,410,Crooked Creek,15
2016,6/26/16,43,Chinook,410,Crooked Creek,15
2016,6/27/16,10,Chinook,410,Crooked Creek,15
2016,6/28/16,52,Chinook,410,Crooked Creek,15
2016,6/29/16,229,Chinook,410,Crooked Creek,15
2016,6/30/16,5,Chinook,410,Crooked Creek,15
2016,7/1/16,32,Chinook,410,Crooked Creek,15
2016,7/2/16,44,Chinook,410,Crooked Creek,15
2016,7/3/16,35,Chinook,410,Crooked Creek,15
2016,7/4/16,104,Chinook,410,Crooked Creek,15
2016,7/5/16,121,Chinook,410,Crooked Creek,15
2016,7/6/16,48,Chinook,410,Crooked Creek,15
2016,7/7/16,301,Chinook,410,Crooked Creek,15
2016,7/8/16,30,Chinook,410,Crooked Creek,15
2016,7/9/16,50,Chinook,410,Crooked Creek,15
2016,7/10/16,25,Chinook,410,Crooked Creek,15
2016,7/11/16,24,Chinook,410,Crooked Creek,15
2016,7/12/16,26,Chinook,410,Crooked Creek,15
2016,7/13/16,41,Chinook,410,Crooked Creek,15
2016,7/14/16,25,Chinook,410,Crooked Creek,15
2016,7/15/16,15,Chinook,410,Crooked Creek,15
2016,7/16/16,26,Chinook,410,Crooked Creek,15
2016,7/17/16,7,Chinook,410,Crooked Creek,15
2016,7/18/16,7,Chinook,410,Crooked Creek,15
2016,7/19/16,4,Chinook,410,Crooked Creek,15
2016,7/20/16,12,Chinook,410,Crooked Creek,15
2016,7/21/16,9,Chinook,410,Crooked Creek,15
2016,7/22/16,8,Chinook,410,Crooked Creek,15
2016,7/23/16,12,Chinook,410,Crooked Creek,15
2016,7/24/16,24,Chinook,410,Crooked Creek,15
2016,7/25/16,34,Chinook,410,Crooked Creek,15
2015,5/29/15,3,Chinook,410,Crooked Creek,15
2015,5/30/15,1,Chinook,410,Crooked Creek,15
2015,5/31/15,0,Chinook,410,Crooked Creek,15
2015,6/1/15,2,Chinook,410,Crooked Creek,15
2015,6/2/15,0,Chinook,410,Crooked Creek,15
2015,6/3/15,2,Chinook,410,Crooked Creek,15
2015,6/4/15,0,Chinook,410,Crooked Creek,15
2015,6/5/15,0,Chinook,410,Crooked Creek,15
2015,6/6/15,1,Chinook,410,Crooked Creek,15
2015,6/7/15,1,Chinook,410,Crooked Creek,15
2015,6/8/15,1,Chinook,410,Crooked Creek,15
2015,6/9/15,0,Chinook,410,Crooked Creek,15
2015,6/10/15,0,Chinook,410,Crooked Creek,15
2015,6/11/15,0,Chinook,410,Crooked Creek,15
2015,6/12/15,1,Chinook,410,Crooked Creek,15
